id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure
62,AUT,2006,WOMEN,51.37370735,22.137461,1.441547,37631.12782,5.26237011,100,100,100,100,100,4.054619163,40988,66,281671.9055,26.34641378,62099,1069109.093,4.57690297,4.836737211,5.536168038,5.677186676,6.101534829,5.960069781,6.641832162,8.033715719,8.322096718,7.455168079,6.07294108,5.65484267,5.936668488,5.047560309,4.002748947,3.904961615,6.238864708,54.12340927,41420,0.56668146
63,AUT,2007,MEN,48.64674123,28.065239,2.168556,39387.13901,5.183000088,100,100,100,100,100,3.86861903,43337,69.22,304256.6101,28.81565861,62612,1055872.483,5.054120107,5.262409439,6.011306287,6.304919556,6.587774589,6.459986536,6.758471925,8.259332336,9.052523437,8.216719831,6.544469599,5.694296948,5.748879536,4.902787595,3.534612088,2.737612325,2.869777866,46.66220856,44460,0.575789943
64,AUT,2007,WOMEN,51.35325877,22.145061,2.168556,39387.13901,5.183000088,100,100,100,100,100,3.86861903,43337,69.22,304256.6101,28.81565861,62612,1055872.483,4.547703645,4.743351918,5.415153405,5.721616709,6.077513358,6.050781867,6.427787256,7.767126311,8.362481826,7.668353335,6.299869693,5.608248012,5.852954779,5.245932058,4.078297731,3.752599936,6.380228162,55.95063019,44460,0.578454842
65,AUT,2008,MEN,48.67167902,28.911415,3.215951,41316.02264,5.2957201,100,100,100,100,100,3.833557613,44698,69.26,314907.8089,29.49512238,64540,1067660.628,4.985009122,5.189273391,5.83402407,6.347321206,6.519529044,6.601875387,6.584947818,7.887261893,9.008325309,8.436656393,6.837530812,5.671696808,5.630991793,5.093621534,3.656995694,2.705528293,3.009411433,51.60634995,49120,0.582491182
66,AUT,2008,WOMEN,51.32832098,23.499393,3.215951,41316.02264,5.2957201,100,100,100,100,100,3.833557613,44698,69.26,314907.8089,29.49512238,64540,1067660.628,4.492182343,4.681668723,5.262160598,5.763446699,6.021858457,6.190199933,6.263144011,7.467842806,8.359597018,7.85363801,6.568845589,5.604778141,5.726600827,5.440315178,4.202695753,3.62865249,6.472373423,60.84518051,49120,0.587949659
67,AUT,2009,MEN,48.70130755,29.133034,0.5063094,40928.1816,5.77120018,100,100,100,100,100,3.763536484,47177,71.14,316381.2619,30.77362771,66315,1028092.186,4.922091418,5.139689857,5.654174014,6.349900253,6.457178492,6.731175895,6.480189465,7.529077726,8.894894311,8.613782641,7.140614221,5.71273179,5.513875764,5.235830588,3.803655065,2.704844276,3.116294223,55.87200928,49010,0.581166169
68,AUT,2009,WOMEN,51.29869245,24.682976,0.5063094,40928.1816,5.77120018,100,100,100,100,100,3.763536484,47177,71.14,316381.2619,30.77362771,66315,1028092.186,4.441209227,4.640919595,5.105877936,5.765399591,5.970280303,6.320349869,6.161187111,7.1740622,8.295980314,8.005229966,6.842740953,5.656263406,5.602394009,5.585928093,4.355269722,3.555124021,6.521783685,65.7215271,49010,0.59467814
69,AUT,2010,MEN,48.73565761,29.628262,1.813532,42058.75458,5.71780014,100,100,100,100,100,3.9477968,44980,66.21,335629.4258,30.94887862,67933,1084463.931,4.892596133,5.090295761,5.499724055,6.289717423,6.424054601,6.807596272,6.445134754,7.218732448,8.707079076,8.737796568,7.426532983,5.826149247,5.424869994,5.305123014,3.967411645,2.749203273,3.187982751,63.42990112,49630,0.581210892
70,AUT,2010,WOMEN,51.26434239,25.881966,1.813532,42058.75458,5.71780014,100,100,100,100,100,3.9477968,44980,66.21,335629.4258,30.94887862,67933,1084463.931,4.416391054,4.601137985,4.970933381,5.708599001,5.942820535,6.401336209,6.128402481,6.913779894,8.163703641,8.119169541,7.09572025,5.767235567,5.511303659,5.655853926,4.522229127,3.546422045,6.534961704,74.21417999,49630,0.595837597
71,AUT,2011,MEN,48.77534011,29.97986,3.286583,44469.20964,5.612699986,100,100,100,100,100,3.729968116,40871,65.63,326808.0333,31.27288857,62274,1045020.298,4.865879445,5.025973475,5.376236724,6.23700266,6.481263594,6.85193241,6.477071001,6.947586533,8.435108723,8.781639837,7.664665289,5.984623121,5.345822251,5.288119574,4.126965278,2.809909544,3.300200542,65.16161346,50570,0.590492948
72,AUT,2011,WOMEN,51.22465989,25.959198,3.286583,44469.20964,5.612699986,100,100,100,100,100,3.729968116,40871,65.63,326808.0333,31.27288857,62274,1045020.298,4.394358046,4.555035221,4.865128553,5.660807092,5.987238129,6.438348009,6.146346146,6.670260346,7.961146722,8.182144181,7.308792316,5.923294937,5.447124679,5.649592227,4.696351754,3.563811891,6.550219751,77.05847168,50570,0.603719221
73,AUT,2012,MEN,48.81972613,30.735928,2.485675,46477.65508,5.508979797,100,100,100,100,100,3.685536048,51219,74.53,351768.3487,33.70120289,68726,1043785.736,4.863682974,4.968270291,5.267627135,6.107403887,6.566443367,6.851924176,6.592103213,6.727568918,8.097232296,8.780116049,7.882165758,6.205714522,5.289078477,5.211040804,4.30580379,2.900837083,3.382987258,65.91094971,50060,0.594429145
74,AUT,2012,WOMEN,51.18027387,26.770844,2.485675,46477.65508,5.508979797,100,100,100,100,100,3.685536048,51219,74.53,351768.3487,33.70120289,68726,1043785.736,4.392668655,4.512045372,4.776146862,5.544456702,6.055340422,6.435010686,6.248054451,6.457261919,7.694659865,8.214398199,7.495683376,6.134458466,5.408035998,5.573406244,4.89591355,3.642320377,6.520138857,79.00322723,50060,0.606916759
75,AUT,2013,MEN,48.86635679,31.345707,2.000158,47936.67796,5.562739849,100,100,100,100,100,3.726138543,50335,78.02,374068.7007,34.68700175,64515,1078411.744,4.883921661,4.91872894,5.17628849,5.918740392,6.64788012,6.83193643,6.754401367,6.568126362,7.726070771,8.726082222,8.069467599,6.465183656,5.268996567,5.100399556,4.475824806,3.017068211,3.45088285,73.04258728,50750,0.595732898
76,AUT,2013,WOMEN,51.13364321,28.151951,2.000158,47936.67796,5.562739849,100,100,100,100,100,3.726138543,50335,78.02,374068.7007,34.68700175,64515,1078411.744,4.409303407,4.471681788,4.707082659,5.374367182,6.118598721,6.412638918,6.400053806,6.288885317,7.389489836,8.205401795,7.652067253,6.378326249,5.403458854,5.455714427,5.089195841,3.767120711,6.476613237,88.104599,50750,0.610352319
77,AUT,2014,MEN,48.91217285,31.201277,1.605806,48801.30707,5.499549866,100,100,100,100,100,3.593458774,49971,81.13,370151.8508,35.78392667,61595,1034408.141,4.911460572,4.88105345,5.094234843,5.712086712,6.68054406,6.830614098,6.910255181,6.478682453,7.373063885,8.608507126,8.217737724,6.730085881,5.304479722,4.994701251,4.599929666,3.154217863,3.518345512,72.79084015,50400,0.601625025
78,AUT,2014,WOMEN,51.08782715,28.621651,1.605806,48801.30707,5.499549866,100,100,100,100,100,3.593458774,49971,81.13,370151.8508,35.78392667,61595,1034408.141,4.433441469,4.43747727,4.648381916,5.187614896,6.13743401,6.405928184,6.54888172,6.183641672,7.087502528,8.138443414,7.778327473,6.62256911,5.446087585,5.341428819,5.233799884,3.922504446,6.446535604,87.60204315,50400,0.616808557
79,AUT,2015,MEN,48.95514436,31.968834,0.8965653,49959.25877,,100,,,,,,,,,,,,4.932976389,4.859164742,5.0147435,5.521045263,6.636293111,6.864271303,7.027428935,6.463061696,7.073937804,8.423142211,8.321039238,6.979296021,5.404420037,4.918077546,4.660183983,3.307590266,3.593327954,74.25894928,47610,0.604134278
80,AUT,2015,WOMEN,51.04485564,29.142385,0.8965653,49959.25877,,100,,,,,,,,,,,,4.456602929,4.414910031,4.589650003,5.016782125,6.087253508,6.429600288,6.660863822,6.152806393,6.819486453,8.00444965,7.874653133,6.845694063,5.542040415,5.259016287,5.306691112,4.097326169,6.44217362,89.22865295,47610,0.617276379
81,AUT,2016,MEN,48.99462061,32.170181,0.8915924,50503.32841,,,,,,,,,,,,,,4.964534189,4.850887096,4.957552776,5.369479559,6.483506881,6.850523032,7.066431423,6.511807373,6.834756284,8.188494397,8.402622294,7.232228263,5.570558305,4.867122395,4.656063509,3.445069518,3.748362706,,45870,0.605279455
82,AUT,2016,WOMEN,51.00537939,30.600239,0.8915924,50503.32841,,,,,,,,,,,,,,4.494496312,4.406190667,4.545535355,4.894729724,5.944000628,6.404882285,6.7001571,6.199128331,6.600959525,7.82531145,7.966861529,7.070010129,5.700777535,5.201144013,5.294265511,4.240898881,6.510651025,,45870,0.619724327
83,BEL,1999,MEN,48.95731037,,,,,99.5,,100,100,100,6.583584835,850,1.02,20062.39306,1.395180623,83366,1437978.189,5.915965878,6.285997573,6.226443543,6.20552992,6.383435136,7.0885429,7.834840542,8.288845411,7.759192981,7.156661556,6.613624408,5.075537017,5.11043289,4.799835719,4.051884905,2.984931635,2.218297986,52.94606018,26180,0.481763703
84,BEL,1999,WOMEN,51.04268963,,,,,99.5,,100,100,100,6.583584835,850,1.02,20062.39306,1.395180623,83366,1437978.189,5.446909071,5.752630141,5.670521214,5.658753159,5.859134857,6.578227953,7.265933201,7.672886287,7.27009787,6.816894036,6.401955484,5.027844058,5.299158852,5.313888024,4.966845034,4.14948104,4.848839719,60.5470314,26180,0.471248196
85,BEL,2000,MEN,48.96710246,26.565285,2.544518,27984.68617,,99.5,100,100,100,100,6.432430662,1044,1.26,21034.10082,1.442220844,82773,1458452.144,5.837745937,6.277324711,6.235714484,6.202426303,6.300225231,6.942254142,7.67038345,8.271139783,7.86886125,7.177734259,6.821415661,5.164494461,5.036962593,4.794709642,4.043083963,3.130181417,2.225342713,54.24829102,26040,0.489945975
86,BEL,2000,WOMEN,51.03289754,27.610184,2.544518,27984.68617,,99.5,100,100,100,100,6.432430662,1044,1.26,21034.10082,1.442220844,82773,1458452.144,5.376402694,5.753001681,5.68317431,5.65893293,5.776290177,6.439192823,7.124831292,7.655340174,7.361623075,6.827016789,6.603736908,5.103782456,5.205150302,5.286202653,4.93561741,4.368250958,4.84145337,60.93785858,26040,0.476135096
87,BEL,2001,MEN,48.98190973,27.138931,2.469258,28981.38146,5.838630199,99.5,100,100,100,100,6.362949995,1075,1.37,23794.97325,1.590953999,78618,1495641.814,5.714700059,6.240097846,6.247754457,6.243342508,6.299451415,6.808071927,7.51236137,8.195797926,7.953101184,7.223467768,6.924741258,5.340614302,4.933152054,4.747137971,4.030819538,3.186950287,2.398438131,54.20780945,24530,0.490960714
88,BEL,2001,WOMEN,51.01809027,28.119604,2.469258,28981.38146,5.838630199,99.5,100,100,100,100,6.362949995,1075,1.37,23794.97325,1.590953999,78618,1495641.814,5.267381761,5.729869676,5.708861313,5.710001007,5.774906593,6.308587406,6.988528978,7.595017257,7.43175606,6.863276583,6.710291629,5.27458083,5.088563738,5.220920227,4.893315124,4.43451222,4.999629599,62.39395142,24530,0.476627269
89,BEL,2002,MEN,49.00078428,27.368948,1.645214,30482.15989,5.948760033,99.5,100,100,100,100,6.008336417,1138,1.41,23888.5983,1.686934426,80939,1416095.251,5.670904878,6.166841771,6.259027595,6.256369525,6.325046191,6.692470297,7.357893643,8.070059651,8.02963729,7.303432731,6.93018056,5.623256503,4.813431014,4.695589887,4.039046465,3.180154964,2.586657037,54.70738983,24130,0.496431571
90,BEL,2002,WOMEN,50.99921572,28.908737,1.645214,30482.15989,5.948760033,99.5,100,100,100,100,6.008336417,1138,1.41,23888.5983,1.686934426,80939,1416095.251,5.225494404,5.673583103,5.732247422,5.7352932,5.805648763,6.192538148,6.85193947,7.49331206,7.4947309,6.930089196,6.716960458,5.555100476,4.954041869,5.150522881,4.877500162,4.412782654,5.198214834,63.64797974,24130,0.484606008
91,BEL,2003,MEN,49.02183303,28.251083,1.588964,31054.69484,5.877230167,99.5,100,100,100,100,6.208527992,1192,1.43,27761.43724,1.89223592,83561,1467123.467,5.686585811,6.060675476,6.272986583,6.242717958,6.361834592,6.608114693,7.207202445,7.911349344,8.086735078,7.406435,6.87980791,5.952131324,4.714837637,4.64039953,4.056681035,3.147095142,2.76441044,55.10507965,27120,0.490042885
92,BEL,2003,WOMEN,50.97816697,29.820688,1.588964,31054.69484,5.877230167,99.5,100,100,100,100,6.208527992,1192,1.43,27761.43724,1.89223592,83561,1467123.467,5.235143831,5.587346534,5.755681615,5.734237296,5.853470723,6.105060219,6.714688888,7.363083012,7.541321264,7.017055671,6.6632903,5.885307723,4.839054643,5.073737204,4.873979324,4.347755689,5.409786065,64.75656128,27120,0.481623842
93,BEL,2004,MEN,49.04203369,29.457916,2.097283,32249.93809,5.801340103,99.5,100,100,100,100,6.019947749,1497,1.77,29827.21579,2.023157963,84353,1474290.013,5.727340489,5.943035565,6.276014595,6.216380335,6.392111701,6.561091651,7.064120741,7.745138154,8.10829426,7.512438072,6.841518598,6.236984798,4.693011974,4.580436499,4.06894382,3.127831533,2.905307216,55.83071136,32970,0.502532484
94,BEL,2004,WOMEN,50.95796631,31.359032,2.097283,32249.93809,5.801340103,99.5,100,100,100,100,6.019947749,1497,1.77,29827.21579,2.023157963,84353,1474290.013,5.268352603,5.489850584,5.766755829,5.719419038,5.898224028,6.055158222,6.580356917,7.223392014,7.558513273,7.105106213,6.615765885,6.172432873,4.800527296,4.988544984,4.863555633,4.295982271,5.598062337,66.81352997,32970,0.496175645
95,BEL,2005,MEN,49.05936682,29.889402,2.781433,33331.11566,5.777919769,99.5,100,100,100,100,5.889367817,2106,2.46,35251.87662,2.466273962,85709,1429357.694,5.76889144,5.846487452,6.248440591,6.192490291,6.403014165,6.545218762,6.93698682,7.586029626,8.084615407,7.60726948,6.854907054,6.425297653,4.776106999,4.516319804,4.068929996,3.138125733,3.000868727,55.23421097,37850,0.508928877
96,BEL,2005,WOMEN,50.94063318,32.211079,2.781433,33331.11566,5.777919769,99.5,100,100,100,100,5.889367817,2106,2.46,35251.87662,2.466273962,85709,1429357.694,5.30457037,5.409565112,5.74852261,5.704950071,5.924097047,6.040054722,6.457558188,7.085106977,7.53795613,7.181148967,6.614463998,6.360306367,4.86862163,4.895814914,4.836495956,4.28270965,5.74805729,67.74344635,37850,0.504014016
97,BEL,2006,MEN,49.07422169,30.530073,1.791208,35390.70379,5.834320068,99.5,100,100,100,100,5.695156695,2952,3.5,40459.49157,2.858267858,84348,1415524.842,5.838093034,5.777284762,6.193463562,6.207950859,6.405822397,6.553285815,6.858593615,7.429776903,7.990387342,7.670745752,6.884402112,6.493053197,4.909697125,4.413828596,4.043702132,3.151246234,3.178666562,55.34117889,40030,0.513445088
98,BEL,2006,WOMEN,50.92577831,32.99017,1.791208,35390.70379,5.834320068,99.5,100,100,100,100,5.695156695,2952,3.5,40459.49157,2.858267858,84348,1415524.842,5.357271302,5.347988911,5.707838758,5.743951329,5.958296914,6.058923956,6.378500798,6.943321384,7.456589564,7.233978583,6.632971462,6.429997731,4.999806771,4.767192256,4.778083349,4.254164456,5.951122476,68.76657104,40030,0.510898902
99,BEL,2007,MEN,49.08747424,30.484745,1.823056,36865.20967,5.844170094,99.5,100,100,100,100,5.413183527,3486,3.98,50139.42022,3.662478349,87528,1369002.502,5.903589151,5.733783482,6.104568071,6.235469066,6.383584855,6.576375322,6.805118812,7.29219848,7.858877531,7.726605446,6.951577867,6.479980089,5.144195805,4.288711913,4.0144749,3.181347389,3.31954182,54.53018951,42780,0.525864917
100,BEL,2007,WOMEN,50.91252576,33.718624,1.823056,36865.20967,5.844170094,99.5,100,100,100,100,5.413183527,3486,3.98,50139.42022,3.662478349,87528,1369002.502,5.417771803,5.304745877,5.6339091,5.783545437,5.968653849,6.105107501,6.32010646,6.815265036,7.342076747,7.277466897,6.685825014,6.412770828,5.236610853,4.616455444,4.714407574,4.253197169,6.11208441,68.35978699,42780,0.523694805
101,BEL,2008,MEN,49.09826587,30.659477,4.489444,38133.4023,6.292560101,99.5,100,100,100,100,5.535094703,4418,5.29,60506.98984,4.173553471,83583,1449771.526,5.959370326,5.718590549,5.995459894,6.260803252,6.34396042,6.604598907,6.773501867,7.176552437,7.707711528,7.762299363,7.042491971,6.424963551,5.4252825,4.175411931,3.977920742,3.220493282,3.430587478,55.10152054,46720,0.522986957
102,BEL,2008,WOMEN,50.90173413,33.974564,4.489444,38133.4023,6.292560101,99.5,100,100,100,100,5.535094703,4418,5.29,60506.98984,4.173553471,83583,1449771.526,5.47639265,5.283419969,5.541294021,5.809429088,5.960227725,6.168200078,6.282602186,6.705235687,7.20897312,7.301395152,6.760258782,6.347685813,5.522722132,4.47983492,4.640511833,4.26621263,6.245604212,69.29573059,46720,0.527665229
103,BEL,2009,MEN,49.10563597,31.480886,-0.05314567,38003.72669,6.411330223,99.5,100,100,100,100,5.440103234,5439,6.06,73038.42556,5.234541817,89806,1395316.498,6.0012417,5.725075112,5.890085023,6.260551024,6.304034886,6.623422819,6.759874765,7.084062987,7.560266589,7.764147584,7.134784783,6.387927425,5.67009681,4.1281917,3.929148494,3.256039316,3.521048983,58.14535141,46270,0.524620909
104,BEL,2009,WOMEN,50.89436403,35.328266,-0.05314567,38003.72669,6.411330223,99.5,100,100,100,100,5.440103234,5439,6.06,73038.42556,5.234541817,89806,1395316.498,5.523138531,5.280812929,5.450209271,5.803692743,5.946801262,6.22887521,6.268768293,6.615232029,7.076526331,7.29506082,6.834833953,6.296014998,5.770873671,4.413097668,4.552298294,4.2755977,6.368166297,72.44486237,46270,0.532991399
105,BEL,2010,MEN,49.10952683,33.003326,2.189299,40089.47721,6.409759998,99.5,100,100,100,100,5.698716746,6494,6.92,85856.73001,5.665493268,93833,1515432.566,6.026309573,5.739766167,5.807879097,6.222420453,6.275752933,6.622702585,6.760492118,7.014682348,7.431196913,7.728332354,7.213771656,6.402280285,5.83148314,4.177710896,3.867004991,3.280403562,3.59781093,59.85266876,47920,0.521067834
106,BEL,2010,WOMEN,50.89047317,36.989594,2.189299,40089.47721,6.409759998,99.5,100,100,100,100,5.698716746,6494,6.92,85856.73001,5.665493268,93833,1515432.566,5.551563617,5.288826168,5.37533947,5.760338034,5.93622087,6.270813221,6.280531597,6.545334874,6.957045499,7.25562058,6.894962864,6.292585257,5.929987458,4.447243592,4.450746519,4.271019445,6.491820936,75.79071808,47920,0.530622662
107,BEL,2011,MEN,49.10767461,32.419769,3.532082,41450.36053,6.380529881,99.5,100,100,100,100,5.213626749,8377,9.41,89681.65425,6.579992935,89014,1362944.537,6.080746383,5.768945949,5.754005858,6.180759937,6.28256704,6.561861683,6.726646447,6.949564435,7.327578317,7.677616508,7.285661007,6.436146736,5.897304996,4.312139175,3.764754958,3.249432767,3.744267803,61.4681282,47080,0.533773944
108,BEL,2011,WOMEN,50.89232539,36.821182,3.532082,41450.36053,6.380529881,99.5,100,100,100,100,5.213626749,8377,9.41,89681.65425,6.579992935,89014,1362944.537,5.611142711,5.317502175,5.323675442,5.729933493,5.959218614,6.276107031,6.296018493,6.471421343,6.850185162,7.196120048,6.945228493,6.311772812,5.994937921,4.575336336,4.31390027,4.194645601,6.632854055,78.2321167,47080,0.543467978
109,BEL,2012,MEN,49.10187194,32.722958,2.839664,42585.15311,,99.5,100,100,100,100,4.983873047,10458,12.81,106430.7039,7.794053952,81621,1365537.171,6.072177739,5.81987317,5.72066755,6.102312434,6.316967009,6.499925031,6.69940201,6.89437716,7.237747307,7.601054126,7.358818955,6.512677152,5.893243801,4.537292787,3.651534885,3.218256774,3.863672111,62.42443848,47190,0.534504875
110,BEL,2012,WOMEN,50.89812806,37.926952,2.839664,42585.15311,,99.5,100,100,100,100,4.983873047,10458,12.81,106430.7039,7.794053952,81621,1365537.171,5.608438165,5.368795713,5.288424467,5.663691182,5.99345437,6.270570315,6.339206721,6.416068151,6.751610128,7.115071098,6.991057591,6.36937696,5.983438985,4.801623591,4.169307153,4.120435621,6.749429788,80.35176086,47190,0.545620114
111,BEL,2013,MEN,49.10090627,32.801338,1.113096,43745.95156,6.645420074,99.5,100,100,100,100,5.164315523,11624,14.14,115109.4403,8.119470879,82183,1417696.325,6.024025973,5.887106745,5.707378571,5.998530543,6.35541178,6.450727432,6.671328653,6.844409022,7.159814526,7.508952165,7.420740898,6.618493209,5.856187144,4.79670225,3.559589451,3.18694707,3.953654567,62.98083115,47330,0.534267711
112,BEL,2013,WOMEN,50.89909373,38.285236,1.113096,43745.95156,6.645420074,99.5,100,100,100,100,5.164315523,11624,14.14,115109.4403,8.119470879,82183,1417696.325,5.566369087,5.436559728,5.272730028,5.56915273,6.020878024,6.262861134,6.395031304,6.382187788,6.659829712,7.021033767,7.021438981,6.451585055,5.932118585,5.0668638,4.048314874,4.045707412,6.847337992,81.95812225,47330,0.547653964
113,BEL,2014,MEN,49.11636878,33.864967,0.3400028,44742.99229,6.585140228,99.5,100,100,100,100,4.824562499,12169,17.03,119846.6887,9.038057111,71455,1326022.697,5.972422549,5.956452874,5.710955415,5.893100447,6.367871627,6.425652815,6.635835515,6.795804476,7.089156518,7.415972288,7.457257528,6.730655461,5.83902132,5.014931646,3.534488328,3.151288716,4.009132476,63.62202072,46940,0.542265602
114,BEL,2014,WOMEN,50.88363122,39.860054,0.3400028,44742.99229,6.585140228,99.5,100,100,100,100,4.824562499,12169,17.03,119846.6887,9.038057111,71455,1326022.697,5.519314676,5.506754934,5.275722246,5.46643063,6.019076794,6.262967014,6.444951895,6.371432735,6.575997124,6.924271588,7.026571299,6.535059723,5.895406252,5.289455632,3.997869223,3.967371997,6.921346236,83.36136627,46940,0.56181041
